Group,Channels_1,Channels_2,Layer,Start,End,Duration
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,98896,98958,62
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,98984,99109,125
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,99113,99161,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,99201,99227,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,99267,99295,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,99304,99375,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,99376,100936,1560
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,100937,101765,828
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,101797,101877,80
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,101879,101908,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,101944,101995,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,101996,102056,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102057,102096,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102130,102160,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102240,102292,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102293,102425,132
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102433,102489,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102594,102618,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102736,102761,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,102847,102962,115
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103066,103129,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103217,103240,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103249,103288,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103305,103360,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103366,103407,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103411,103443,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103481,103503,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103523,103571,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103620,103674,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103716,103834,118
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103839,103908,69
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,103928,104023,95
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104024,104062,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104063,104092,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104099,104284,185
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104296,104325,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104349,104391,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104456,104488,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104522,104673,151
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104674,104754,80
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104755,104806,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104819,104898,79
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104913,104967,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,104982,105009,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,105020,105054,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,105173,105216,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,105217,105277,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,105293,105346,53
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,105348,105416,68
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,105451,105495,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,105525,107092,1567
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107093,107122,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107145,107179,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107182,107209,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107214,107244,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107265,107292,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107303,107330,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107385,107427,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107468,107500,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107678,107722,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107728,107768,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107780,107806,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107830,107858,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,107915,108047,132
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108070,108104,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108106,108164,58
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108232,108262,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108295,108330,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108383,108406,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108484,108507,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108528,108551,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108630,108800,170
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108801,108942,141
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,108943,109023,80
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109048,109105,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109116,109138,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109140,109163,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109170,109225,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109236,109261,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109316,109535,219
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109536,109560,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109566,109603,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109610,109675,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109702,109726,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109740,109764,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109783,109807,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109854,109878,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109882,109920,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,109944,109984,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110000,110031,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110036,110064,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110068,110096,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110134,110502,368
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110558,110635,77
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110652,110676,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110695,110718,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110740,110767,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110817,110846,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110876,110923,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,110940,111023,83
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,111029,111059,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,111143,111251,108
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,111278,111308,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,111325,111469,144
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,111491,114056,2565
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114078,114110,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114209,114266,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114279,114302,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114308,114330,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114441,114465,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114501,114642,141
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114647,114803,156
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114804,114840,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,114874,114899,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115052,115078,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115185,115212,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115264,115326,62
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115327,115437,110
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115451,115491,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115492,115522,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115532,115588,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115723,115852,129
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115859,115951,92
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,115992,116055,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116125,116190,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116204,116238,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116294,116331,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116363,116392,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116430,116466,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116499,116530,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116545,116672,127
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116691,116716,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116717,116751,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116793,116849,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116850,116920,70
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116921,116954,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,116977,117025,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117068,117126,58
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117127,117300,173
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117301,117350,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117367,117416,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117456,117504,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117564,117590,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117606,117654,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117660,117711,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117780,117900,120
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117901,117973,72
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,117983,118010,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118058,118083,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118094,118124,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118143,118192,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118220,118249,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118250,118321,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118322,118354,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118355,118390,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118452,118497,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118519,118599,80
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118609,118650,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118652,118689,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118690,118717,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118741,118763,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118764,118928,164
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,118932,118974,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119001,119051,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119052,119075,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119088,119125,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119132,119154,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119195,119242,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119304,119404,100
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119407,119471,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119472,119565,93
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119599,119734,135
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119745,119800,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119825,119936,111
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,119940,120029,89
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,120044,120086,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,120090,120140,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,120165,120234,69
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,120235,120288,53
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,120320,120407,87
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,120412,120453,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,120494,121922,1428
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,121924,121972,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,121998,122031,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122033,122068,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122069,122116,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122117,122142,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122213,122427,214
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122461,122501,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122531,122570,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122592,122694,102
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122759,122790,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,122832,123040,208
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123059,123082,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123084,123135,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123148,123198,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123212,123265,53
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123292,123326,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123355,123459,104
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123480,123512,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123526,123555,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123575,123608,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123611,123638,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123691,123831,140
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123832,123923,91
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123938,123975,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,123984,124023,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,124074,124110,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,124153,124199,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,124248,124284,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,124310,124339,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,124365,124407,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,124428,124569,141
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,124584,125358,774
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125359,125537,178
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125554,125632,78
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125633,125658,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125668,125766,98
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125776,125836,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125876,125901,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125916,125945,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,125990,126278,288
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,126280,126678,398
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,126679,126710,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,126725,126749,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,126765,126794,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,126856,126886,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,126911,126945,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,126955,126982,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127012,127048,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127129,127162,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127219,127265,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127288,127327,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127384,127410,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127415,127482,67
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127483,127549,66
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127553,127630,77
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127673,127699,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127768,127798,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,127811,128127,316
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,128128,128197,69
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,128223,128573,350
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,128574,128673,99
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,128674,128869,195
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,128887,129329,442
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,129330,129603,273
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,129604,129839,235
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,129841,129899,58
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,129909,129992,83
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130017,130088,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130113,130143,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130150,130204,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130205,130228,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130229,130301,72
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130334,130367,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130368,130430,62
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130442,130568,126
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130569,130617,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130618,130653,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130654,130768,114
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130787,130886,99
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130919,130942,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,130957,130980,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131008,131037,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131081,131105,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131107,131144,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131150,131260,110
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131271,131312,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131328,131374,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131375,131428,53
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131429,131496,67
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131497,131523,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131528,131689,161
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,131709,132125,416
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132152,132205,53
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132211,132302,91
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132303,132410,107
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132412,132476,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132477,132725,248
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132731,132781,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132783,132837,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,132861,133061,200
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,133063,133162,99
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,133163,133307,144
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,133308,133403,95
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,133404,133520,116
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,133522,135022,1500
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135027,135125,98
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135127,135161,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135162,135428,266
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135453,135489,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135490,135550,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135557,135685,128
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135686,135731,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135732,135985,253
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,135986,136021,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,136022,136052,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,136053,136121,68
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,136143,136540,397
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,136561,136806,245
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,136808,137027,219
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,137028,137258,230
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,137259,137473,214
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,137474,137574,100
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,137578,137752,174
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,137754,139018,1264
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,139019,139183,164
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,139184,139504,320
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,139505,139785,280
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,139786,140488,702
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,140497,140793,296
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,140802,140833,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,140834,141274,440
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,141275,141701,426
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,141703,142166,463
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,142167,142470,303
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,142480,142576,96
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,142577,142668,91
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,142671,142963,292
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,142966,143222,256
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,143223,143476,253
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,143477,143539,62
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,143540,143686,146
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,143693,144136,443
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,144137,144241,104
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,144243,144384,141
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,144385,144605,220
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,144613,144705,92
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,144708,144971,263
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,144972,145456,484
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,145459,145640,181
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,145641,146188,547
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,146189,146350,161
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,146363,146470,107
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,146471,146704,233
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,146705,147332,627
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,147334,149794,2460
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,149795,150027,232
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,149795,150027,232
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,150028,150058,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,150066,150556,490
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,150557,150625,68
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,150635,151513,878
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,151514,152291,777
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,152292,152885,593
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,152886,153527,641
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,153533,153880,347
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,153881,154014,133
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,154032,154109,77
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,154110,154307,197
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,154308,155421,1113
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,155422,156375,953
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,156376,156399,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,156401,156671,270
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,156672,156702,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,156703,156737,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,156742,156773,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,156934,157431,497
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,157454,157982,528
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,157983,158154,171
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,159112,159134,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,159207,159291,84
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,159377,159414,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,159769,159815,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,159830,159867,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,159934,159959,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160100,160138,38
